"iteration","n_tot","n_rba","est_tot_DU","est_rba_DU","sd_tot_DU","sd_rba_DU","CoV_tot_DU","CoV_rba_DU","frcAct","ba_DU"
4572,5,5,360.413279057501,60.9395910762018,23.8589678844552,3.30970658312855,0.0661989146094938,0.054311269975375,-0.08,219.634378441971
4573,5,5,399.362932317954,58.1479474587403,30.7829407452175,3.21381363909231,0.0770801149885128,0.0552695972866921,-0.08,232.221348053928
4574,5,5,361.967129213552,58.9227151299991,21.9427676260547,4.97071818293824,0.0606208847574913,0.0843599649468209,-0.08,213.280860410737
4575,5,5,381.583096463731,60.4658320129788,19.2899436006308,4.63938898852578,0.0505524059618932,0.0767274481153248,-0.08,230.727394097682
4576,5,5,379.000777173723,60.7005243580774,48.0331937894156,6.2946780771305,0.126736399190545,0.103700555204395,-0.08,230.055459065638
4577,5,5,380.350996087108,60.4330169327313,12.5487052186952,2.81150957077795,0.0329924342194212,0.0465227406056441,-0.08,229.857581869134
4578,5,5,390.065875512149,62.1120298436459,33.9676567689187,1.60664007448793,0.0870818466863316,0.025866809996909,-0.08,242.277833007985
4579,5,5,377.301701442687,58.2447895666054,33.9152950386103,4.34260274526925,0.0898890593626494,0.0745577892474536,-0.08,219.758582036515
4580,5,5,356.740010783092,58.6629527348137,19.7359799742949,6.49610184380098,0.0553231467672264,0.110736018917538,-0.08,209.274223911854
4581,5,5,391.484623446988,59.4012819360737,37.4062562338374,2.62645447252012,0.0955497457460233,0.0442154510292665,-0.08,232.546884910122
4582,5,5,384.633644427695,58.5500737992263,22.0656512947881,2.56550807902553,0.0573679697927104,0.0438173329690906,-0.08,225.203282669069
4583,5,5,381.93065777132,58.9032323547056,52.2631298257898,1.66743563999761,0.136839315625409,0.028308049886916,-0.08,224.969502780896
4584,5,5,365.899672701631,59.1721308615424,19.835789736825,4.51357033338455,0.0542110070511046,0.0762786512445514,-0.08,216.510633152964
4585,5,5,352.28433037525,57.1943987266656,44.8476150276962,3.73654285392102,0.127305165631196,0.0653305732223555,-0.08,201.486904566385
4586,5,5,385.036268945873,58.6267912214543,30.2494614226822,8.00764055543357,0.0785626286726111,0.136586710420256,-0.08,225.734409521774
4587,5,5,359.537425012307,60.7317475371581,18.4819456613616,6.45114884155651,0.0514047895312399,0.10622366559779,-0.08,218.353361260074
4588,5,5,374.873826850734,60.5955184512779,27.1741878658671,5.87537133438366,0.0724888907133205,0.0969604928639694,-0.08,227.156738918348
4589,5,5,391.919818555837,56.9861706308227,37.9360665406633,4.28321861474713,0.0967954789335527,0.0751624221689748,-0.08,223.34009653824
4590,5,5,392.538457512399,59.8269299674762,31.1831598699705,5.35681318391425,0.0794397574892022,0.0895384935651283,-0.08,234.843708071355
4591,5,5,392.079130839699,63.1790473928058,22.2332933536328,3.10299839947677,0.0567061381359847,0.0491143587554331,-0.08,247.711859890514
4592,5,5,384.81700201786,60.7428781598818,18.8459627294749,3.50366703885203,0.0489738307576135,0.0576802934762164,-0.08,233.748922674218
4593,5,5,370.988237956701,60.2626533200375,21.6004308599483,3.47408320066527,0.0582240315189436,0.0576490248813874,-0.08,223.567355697962
4594,5,5,398.642553511268,59.3810223665668,28.5874926000141,2.11213400193848,0.0717120948283462,0.0355691754328513,-0.08,236.718023863179
4595,5,5,354.116614617603,64.4926278575531,14.5962850347671,3.24888145259863,0.0412188652896987,0.0503760128952186,-0.08,228.379110447096
4596,5,5,414.463408080469,61.7152085498143,37.1215244459793,3.63089118121196,0.0895652637174958,0.0588330051300278,-0.08,255.78695665953
4597,5,5,381.854776404261,57.4855618519984,43.4460099733179,3.66258060776987,0.113776264323384,0.0637130522825803,-0.08,219.511363674682
4598,5,5,367.65232985831,63.5034397265903,34.8449952945894,6.07665313911211,0.0947770283626881,0.0956901415935061,-0.08,233.471875694977
4599,5,5,391.108448212402,57.0654833519139,10.0539874203321,4.24713028366089,0.0257063928592818,0.0744255552427289,-0.08,223.187926402577
4600,5,5,384.361552766629,61.4161869915442,18.4722676535282,3.85153612292598,0.0480596134565621,0.0627120684560939,-0.08,236.060209970756
4601,5,5,376.060548982237,60.8966647432334,14.4982327114852,3.50085679503439,0.0385529212003837,0.0574884816729375,-0.08,229.008331745276
4602,5,5,365.637097517846,58.8220584856884,19.5884177108186,2.60756145320722,0.0535733869560721,0.0443296532004512,-0.08,215.075267347321
4603,5,5,377.384459235448,58.5480765779124,43.7827239400254,5.45807181044337,0.116016234554878,0.0932237595060886,-0.08,220.951342186311
4604,5,5,356.869534130132,59.9906211567678,27.1864712208225,5.13715112228871,0.0761804206321208,0.0856325709457864,-0.08,214.08825024393
4605,5,5,371.592307272467,57.0247307334424,21.8309513270756,5.76652242296975,0.0587497397007957,0.101123185481136,-0.08,211.89951264831
4606,5,5,370.159689359956,60.2985865651627,32.4298304624501,3.20156772320582,0.0876103784248485,0.0530952366478108,-0.08,223.20106071805
4607,5,5,406.453477281507,56.6191906364455,23.3859447572257,3.25458069951914,0.057536584294071,0.0574819361233359,-0.08,230.130669150478
4608,5,5,366.940899374599,56.8710514567281,18.5634813946906,1.90090705498625,0.0505898400160067,0.0334248621450688,-0.08,208.683147699109
4609,5,5,362.942955467975,60.1157551890277,32.4054359081118,2.12707676754986,0.0892852042446411,0.0353830166627948,-0.08,218.18589858495
4610,5,5,388.290279023209,59.7028792208668,41.9801973658974,3.75757550398927,0.108115499238105,0.0629379278357476,-0.08,231.820476311593
4611,5,5,376.017804491546,61.211170735844,20.7586989620315,4.47161399128026,0.0552066915823348,0.0730522539844475,-0.08,230.164900304492
4612,5,5,371.679816130768,60.8525226524804,19.0147146542644,1.97362324768055,0.051158857244953,0.0324328912204941,-0.08,226.176544305673
4613,5,5,386.281431235209,59.4525120084067,29.5507774022468,3.75478681315791,0.0765006417930899,0.0631560666877621,-0.08,229.654014291358
4614,5,5,391.773235291236,60.7457984863384,36.470509978428,3.53811222963873,0.093090866585913,0.0582445587645776,-0.08,237.985780033423
4615,5,5,374.398847170548,60.2603471043133,35.6976107490098,3.21559693904639,0.0953464761411207,0.0533617394118234,-0.08,225.61404485952
4616,5,5,342.430469324775,58.6803282728835,24.3771993529482,3.82259381025136,0.0711887566577141,0.0651426793741679,-0.08,200.939323506153
4617,5,5,389.664327797978,57.6608213074175,32.7174673778508,4.1769420685783,0.0839632089566412,0.0724398642591131,-0.08,224.683651750342
4618,5,5,381.369096064867,56.4525527888137,9.3126718777972,4.21521114838427,0.0244190522354575,0.0746682114474642,-0.08,215.292590276241
4619,5,5,387.904335515575,57.206176056529,26.9528084208065,4.13622566461472,0.0694831327032804,0.0723038306305853,-0.08,221.905237105949
4620,5,5,386.304218984894,58.6162781444289,22.8730373914536,5.31900112309091,0.0592099083244751,0.0907427303723555,-0.08,226.437155483849
4621,5,5,370.375498544209,63.5504667052817,30.781742916255,5.99028557406799,0.0831095551332234,0.094260292404275,-0.08,235.375357886859
4622,5,5,366.011918654328,60.7363846401424,21.5474181066298,4.43535018758817,0.0588708099611908,0.0730262463573889,-0.08,222.302406742657
4623,5,5,372.335257790722,57.2994260313691,13.339983676271,2.6060073493762,0.0358278819884659,0.0454805140273049,-0.08,213.345965626502
4624,5,5,356.609667902537,62.1554729778622,28.2952905742301,4.94915539679505,0.0793452705324953,0.0796254160684735,-0.08,221.652425769606
4625,5,5,346.530404201072,58.4292202304346,12.0406894973154,3.22738498194254,0.0347464157584535,0.0552358044350806,-0.08,202.47501303606
4626,5,5,359.551585405582,58.1606142668632,26.6806225504252,2.9238042420873,0.0742052702126982,0.0502712063643579,-0.08,209.117410678132
4627,5,5,334.09785866315,59.6327421465564,20.486293452293,1.5443787997834,0.0613182423086045,0.0258981684254576,-0.08,199.231714573763
4628,5,5,385.49586261887,57.3626534068876,56.0583285585219,6.59725234043697,0.145418755412027,0.115009539284053,-0.08,221.130655571954
4629,5,5,395.929535732349,57.5235890798012,18.3010617049979,3.1746869124215,0.0462230272140381,0.055189305173871,-0.08,227.752879180241
4630,5,5,374.328140434512,55.6604432622539,30.6158569659034,2.97679226643337,0.0817888201789081,0.0534812892597296,-0.08,208.352702221202
4631,5,5,360.913360206198,57.2107897723243,25.5051871029961,3.89805546764761,0.0706684482071385,0.0681349703991204,-0.08,206.4813837678
4632,5,5,358.129191612501,59.8822314751866,28.8454258906102,4.99018302684264,0.0805447491189748,0.083333284413598,-0.08,214.455751501613
4633,5,5,378.899659046918,61.9513716430573,28.794037938799,2.79849730225841,0.0759938343867275,0.0451724833209892,-0.08,234.733535930434
4634,5,5,383.350239246855,58.1546486088735,37.4008222246467,2.07959113646536,0.0975630595617361,0.0357596716034159,-0.08,222.935984575285
4635,5,5,352.854757138988,57.3797589494197,19.7392322703332,2.67678194194766,0.0559415223146842,0.0466502821022173,-0.08,202.467209087912
4636,5,5,350.883750103433,57.3630426737776,16.0683947895497,2.52237639392082,0.0457940693600462,0.0439721513425556,-0.08,201.277595307183
4637,5,5,397.977000407273,59.0639000859687,35.8752098431949,3.22710901381128,0.0901439274291775,0.0546375875808092,-0.08,235.060737885687
4638,5,5,358.168279578982,59.2579026090083,51.0067779404993,2.71811200863172,0.142410092821331,0.0458691902507282,-0.08,212.243010289274
4639,5,5,368.388671714161,62.6129064642643,37.1767376653536,4.0655914228539,0.100917157664934,0.0649321625913389,-0.08,230.658854445333
4640,5,5,382.250296687003,57.5035664606609,36.4184607753037,2.49915018743152,0.0952738587541871,0.0434607858478,-0.08,219.807553401484
4641,5,5,372.959099534151,58.3273501451335,36.0564363235812,4.36377592907013,0.0966766499828479,0.074815261077555,-0.08,217.537159883421
4642,5,5,376.932641903962,58.8690997130447,23.1984078134759,2.66901319316973,0.0615452344384294,0.0453381010781503,-0.08,221.896852813457
4643,5,5,343.930566588932,60.3009398719239,20.6902149792406,3.45150169572626,0.0601581161699119,0.0572379419467935,-0.08,207.393364159959
4644,5,5,377.854510902893,52.7237080316163,39.3682395120831,5.60566387129936,0.104188883223894,0.106321502803594,-0.08,199.218909112733
4645,5,5,383.617342696024,60.5529053689241,17.3004049051311,2.54859188836906,0.04509807816181,0.0420886805156834,-0.08,232.291446501505
4646,5,5,356.457027381748,59.933066628472,38.1706100693956,5.4741316681677,0.107083342835928,0.0913374198270565,-0.08,213.635627722574
4647,5,5,380.046410253951,63.9007774181831,34.6171207108004,2.77267047048398,0.0910865614746075,0.0433902462929193,-0.08,242.852610702172
4648,5,5,387.808487187656,58.8288701312646,18.4516476513197,2.12114506058027,0.0475792775581809,0.0360561924076966,-0.08,228.143351285648
4649,5,5,380.089245604005,57.1996600683302,22.440217771931,3.99128998592337,0.0590393388696672,0.06977821163894,-0.08,217.409756441772
4650,5,5,382.343771175062,57.7371831031497,43.2997180338888,5.78499863452664,0.113248132435413,0.10019537365014,-0.08,220.754523246833
4651,5,5,379.560083675179,62.4315177793388,23.4368712522293,2.08152739083002,0.0617474604423529,0.0333409704724316,-0.08,236.965121122942
4652,5,5,384.139888176784,63.4534509545612,12.0061412370718,3.39257936027315,0.0312546069976114,0.053465639917718,-0.08,243.750015541162
4653,5,5,394.50054503074,58.4280199879463,25.9659123910401,6.48400762184581,0.065819712337829,0.11097428294136,-0.08,230.498857303118
4654,5,5,383.484300268714,62.4901743140304,17.0285420076995,2.46697320178794,0.0444047957002863,0.0394777775685297,-0.08,239.640007704859
4655,5,5,362.451332893226,59.7383008422134,19.3493613292713,3.94900540306174,0.0533847156108304,0.0661050841317404,-0.08,216.522267650368
4656,5,5,421.053237236085,59.7449521355323,24.3217789679594,6.50651785058824,0.0577641419588994,0.108904896866067,-0.08,251.558055051808
4657,5,5,369.206448773118,60.2725696198558,23.8683738941363,1.88680865023305,0.0646477708432544,0.0313045994576524,-0.08,222.530213877775
4658,5,5,366.547731629698,58.2406809500775,35.1227252464875,1.55110055267919,0.0958203317486902,0.0266325964493573,-0.08,213.479894908199
4659,5,5,373.551208301238,56.8525763101663,33.6698470698273,2.62555950345639,0.0901344884492393,0.0461818913734415,-0.08,212.37348575701
4660,5,5,366.071531256514,58.6230513921439,15.6748489530529,4.71643901113078,0.0428190875680774,0.0804536594245389,-0.08,214.602301900515
4661,5,5,380.168411540764,59.4775173272973,31.3530821705858,5.35655442595099,0.082471560547381,0.0900601549401355,-0.08,226.114732847069
4662,5,5,387.796068584703,60.3357120685314,36.7196253474094,2.1669690941315,0.0946879773212272,0.0359151988074689,-0.08,233.979519354351
4663,5,5,359.873013663206,63.159042036856,37.7405354220914,3.75814550755258,0.104871813081854,0.0595028896315359,-0.08,227.292347978845
4664,5,5,378.50808376186,58.3337535020337,41.8118789037353,1.91987097388372,0.110464956225457,0.0329118367776007,-0.08,220.797972566914
4665,5,5,355.283332393325,60.0949286904749,30.4440082158317,2.97693179230625,0.0856893792645693,0.0495371549176678,-0.08,213.507265250912
4666,5,5,381.809300656216,59.9327751580325,26.465068766398,2.62971975902178,0.0693148876177519,0.0438778239800786,-0.08,228.828909694746
4667,5,5,349.829576657053,55.4876550810414,50.9577307017525,5.98397086346086,0.1456644437806,0.107843282523312,-0.08,194.112228866933
4668,5,5,391.854314306151,61.6525576409859,28.7167352328533,2.91399127722039,0.0732842135059849,0.0472647265372038,-0.08,241.58820699629
4669,5,5,350.495677610315,58.5919573981246,41.7056455842932,1.4287247248025,0.118990470492084,0.0243843146439793,-0.08,205.362278107704
4670,5,5,377.514155759742,59.7266775232044,30.8959146595574,3.33243879885428,0.0818404136326485,0.0557948129219073,-0.08,225.476662415069
4671,5,5,368.717883612254,58.4510050185648,22.8915872605762,3.28502168273119,0.0620842879556369,0.0562012865593641,-0.08,215.519308654545
4672,5,5,373.904345549873,58.5325103603203,17.0163352204284,3.2640234098917,0.045509862142425,0.055764281931506,-0.08,218.855599796667
4673,5,5,375.63604241437,58.0531039833009,36.6729044710236,2.98445381927218,0.0976288223976366,0.051409030947435,-0.08,218.06838230157
4674,5,5,371.529885567339,57.4355226496597,25.6738066017644,1.63522388183204,0.0691029378768808,0.0284706015788598,-0.08,213.390131575284
4675,5,5,376.141642603706,57.0558720360322,23.0411862458092,5.10045527910382,0.0612566747098642,0.0893940465213248,-0.08,214.6108942782
4676,5,5,376.272532226896,59.0738506130788,14.9187817745228,3.55240855597257,0.0396488728162774,0.0601350431553902,-0.08,222.278673585765
4677,5,5,352.106807307467,60.5128916190928,20.4555195351571,2.1425421251501,0.0580946437576111,0.035406374870278,-0.08,213.070010689416
4678,5,5,374.313499319011,56.7936347973896,20.5968044747827,5.96222024452212,0.0550255454645758,0.104980430743555,-0.08,212.586241800568
4679,5,5,363.240340091228,58.1072247920701,35.1939475992854,3.21234138072701,0.09688887415546,0.0552829943646766,-0.08,211.06888095229
4680,5,5,369.159197837547,57.0974531307454,41.4614592561045,2.61171640498754,0.112313222856092,0.0457413818267352,-0.08,210.780499963129
4681,5,5,376.512987828126,56.1198247523487,31.0071146568764,4.16282718907166,0.0823533733477231,0.0741774801942417,-0.08,211.298428938976
4682,5,5,388.595562487489,59.7317185118103,39.2731116461518,3.84933344390604,0.10106423087993,0.0644437082978776,-0.08,232.114807534413
4683,5,5,352.54986784468,58.1773101733647,14.2952379460909,4.03685895380638,0.0405481302077492,0.0693888896165327,-0.08,205.104030131787
4684,5,5,378.153085790779,57.7772857945006,13.2480430622295,4.0219339754503,0.0350335447733443,0.0696109884731401,-0.08,218.486589118061
4685,5,5,353.836461351286,59.005005060597,25.3624617089556,3.20553072449254,0.0716784856260926,0.0543264206350042,-0.08,208.781221926564
4686,5,5,366.56188757567,58.9766660334902,32.9952149629083,3.93872128575637,0.0900126720241668,0.0667844005207034,-0.08,216.185980241561
4687,5,5,376.309914802604,56.6234760231873,24.4709790012083,3.56737867603715,0.065028791532226,0.0630017605167212,-0.08,213.079754381129
4688,5,5,364.704829266302,56.0564894055374,44.2266935234941,4.79033280957021,0.121267090464548,0.0854554550306358,-0.08,204.440723979148
4689,5,5,361.461516683737,59.6341607983507,18.1168211730329,3.83899687721416,0.0501210235027157,0.0643758011485312,-0.08,215.554542083337
4690,5,5,372.390381085964,59.5820459354143,16.6046439391415,4.41733098822768,0.0445893470468252,0.074138625468081,-0.08,221.877807917703
4691,5,5,353.056526686294,58.4246979206478,33.3647961308957,2.08601946469451,0.0945027031338294,0.0357044116433042,-0.08,206.272209205598
4692,5,5,383.662935241717,56.5026788656507,41.9181795261494,5.34332823962805,0.10925782940106,0.094567697441977,-0.08,216.779836226157
4693,5,5,383.568565805653,60.7568002491527,35.9106154677381,1.94154736902105,0.0936224150493431,0.0319560503689977,-0.08,233.04398734508
4694,5,5,348.329509469318,56.035005800699,32.0478287769476,6.23337398780087,0.0920043461886782,0.111240712813902,-0.08,195.186460836679
4695,5,5,362.045825320191,58.4979575291106,41.6071723618553,3.48230518808128,0.114922392282961,0.0595286627973013,-0.08,211.789413131724
4696,5,5,371.858673711601,59.1371866169142,25.7551178053297,3.72944321996804,0.0692605003623079,0.0630642651996122,-0.08,219.906757824011
4697,5,5,392.887497034237,59.3093822254989,53.9783861753809,2.52150306872554,0.137388913067593,0.0425144045361759,-0.08,233.019147332231
4698,5,5,368.851075712256,58.6656506401661,22.335096236265,6.36023255582309,0.0605531546658379,0.108414932527288,-0.08,216.388883459847
4699,5,5,372.00774270854,60.4383917602728,21.1099176027349,5.75635452835168,0.0567459092357495,0.0952433438530941,-0.08,224.835496916735
4700,5,5,361.878730040412,57.9165929152649,39.6577111924996,2.96844468955556,0.109588400478997,0.0512537865253668,-0.08,209.587830924436
4701,5,5,395.111388138771,59.0557156630584,34.4269735966686,4.40247875396849,0.0871323242765586,0.0745478859165263,-0.08,233.335857931595
4702,5,5,380.073450035232,59.2879086687996,43.1966276976186,2.81709176783826,0.113653368036137,0.047515451819618,-0.08,225.337599931244
4703,5,5,356.187298649256,59.8196224687495,30.2569214957236,3.21517877869807,0.0849466603959906,0.0537478948546978,-0.08,213.069897333622
4704,5,5,370.971086328251,61.8915079318445,19.0359792694011,4.05393179832445,0.0513139162887677,0.0655006144427548,-0.08,229.5995993197
4705,5,5,374.442350928595,56.7749126050252,25.4358768270613,5.2176059977699,0.0679300211741056,0.0918998508032592,-0.08,212.589317495911
4706,5,5,384.031989978834,58.6119784366938,22.9418825562361,4.37877792727661,0.0597395090901166,0.074707901764587,-0.08,225.0887471564
4707,5,5,366.212426150956,60.8178450308472,39.3456051946341,6.16430378806267,0.107439295843051,0.101356826848043,-0.08,222.722505820194
4708,5,5,390.065666117157,60.520635631527,33.9628166904416,3.9158130967408,0.0870694850652167,0.0647021145082114,-0.08,236.070220514453
4709,5,5,365.89914202058,62.0966036596089,48.3819917339838,5.54088668582521,0.132227671994002,0.0892301085611437,-0.08,227.210940014429
4710,5,5,373.649048382079,58.0810426932616,36.5187251141713,3.77754053069538,0.0977353622933055,0.0650391307650136,-0.08,217.019263313761
4711,5,5,342.573661537597,57.3896244039081,9.87855566888576,3.31578485048479,0.0288362964757628,0.0577767302874871,-0.08,196.601737663142
4712,5,5,377.141486478794,55.7976131096666,22.1065775044747,1.96243478031455,0.0586161382320312,0.0351705865349028,-0.08,210.435947501483
4713,5,5,367.555713670174,58.4984896560627,34.2644671078278,5.00425567551137,0.093222512488474,0.0855450406486304,-0.08,215.014541141614
4714,5,5,367.620647597768,61.1388685738444,33.3394304225924,3.34833437283803,0.0906897657692795,0.0547660506473696,-0.08,224.759104585115
4715,5,5,375.040152064479,60.7536009416481,28.3839186459087,1.67642848136583,0.0756823462492324,0.0275938949359724,-0.08,227.850397356204
4716,5,5,390.965121600713,66.4289926071591,46.1330131207664,2.79892544171095,0.117997771596315,0.0421340943443618,-0.08,259.714191724708
4717,5,5,372.716432328567,61.9538869782421,42.3882301436812,4.75951658633357,0.113727827557423,0.0768235347042081,-0.08,230.912317234177
4718,5,5,368.719321870696,56.0089834708823,23.528184809259,3.34085562641442,0.0638105556548781,0.059648567415105,-0.08,206.515944040507
4719,5,5,373.35949474053,58.2011864877097,24.7755633622139,4.96438281888537,0.0663584660661489,0.0852969349677036,-0.08,217.299655803506
4720,5,5,392.003395888505,60.1789701558604,24.8590746865445,3.72694449361008,0.0634154574865341,0.061931011513781,-0.08,235.903606621703
4721,5,5,369.864299515834,62.2260566725613,41.6209853280223,6.16413805857617,0.112530420974681,0.0990603999063026,-0.08,230.151968628295
4722,5,5,376.677169579006,60.5094054440712,38.2659032476396,5.22572739951424,0.101588060912764,0.0863622334604556,-0.08,227.925115755812
4723,5,5,358.656046223015,61.0882390272976,31.3725873581061,5.27163974396649,0.0874726292460113,0.0862954936646779,-0.08,219.096662802571
4724,5,5,346.424541405145,58.470709372595,20.8457207566258,3.87266514743394,0.0601739145618054,0.066232566510456,-0.08,202.556886800347
4725,5,5,402.410497008301,62.1271530871618,33.5131449012521,4.10277913845505,0.0832809908051698,0.0660384217622047,-0.08,250.006185515156
4726,5,5,374.221813667884,57.7608812176122,33.9481186853385,3.66167673451156,0.0907165682101764,0.0633937131380721,-0.08,216.1538172831
4727,5,5,380.237086540842,58.8726591083201,25.4623676287912,3.01781208749776,0.0669644506811047,0.0512599928932252,-0.08,223.855683762598
4728,5,5,385.175654589029,56.8540812186096,23.6161252508736,5.52227420031308,0.0613126114527443,0.097130655916844,-0.08,218.988079494358
4729,5,5,362.758738539228,60.2311132995588,24.6098402603385,4.75082090429511,0.0678407923664042,0.0788765248396946,-0.08,218.493626813613
4730,5,5,374.146005075573,60.9664430645912,43.3316726055791,4.99578366134947,0.115814874454764,0.0819431708695333,-0.08,228.103511162842
4731,5,5,353.442989514375,59.888056000524,49.3178186958712,5.77497414453613,0.139535427661567,0.0964294807713511,-0.08,211.670135490295
4732,5,5,402.488109404662,63.1263498762179,19.6270517385342,2.0917862895651,0.0487643020499796,0.0331364999507623,-0.08,254.076052152962
4733,5,5,398.028114915387,59.2721758907566,26.2685662903733,3.16766947942782,0.0659967607965521,0.0534427736424944,-0.08,235.919924367311
4734,5,5,376.899331573016,56.8265224232558,30.6699213655833,3.85088455709704,0.0813743055408993,0.0677656205744008,-0.08,214.178783169441
4735,5,5,387.497613856896,60.1969977800939,45.6266689355588,6.64315893751959,0.117746967475286,0.110356980954229,-0.08,233.261930011353
4736,5,5,367.445368382609,56.4842808011138,32.0466255237487,3.22998120271155,0.0872146672165413,0.0571837183177494,-0.08,207.54887366792
4737,5,5,394.399170886467,60.1572070877222,19.8342836785846,4.67087121675526,0.0502898716394466,0.0776444160704488,-0.08,237.259525982432
4738,5,5,359.07826942981,57.3131431609316,27.8116972966047,5.52312824544862,0.0774530225423209,0.0963675684291129,-0.08,205.799042618103
4739,5,5,380.2830249851,57.5428709618629,25.4030055528167,3.0065894441497,0.0668002616046615,0.0522495557467466,-0.08,218.825770357045
4740,5,5,384.937500499762,60.171256066704,31.0473565659492,3.26167261073152,0.0806555779201576,0.0542064903401008,-0.08,231.621729122481
4741,5,5,361.566739255524,59.8997417656278,22.454948586873,3.64363368167363,0.0621045747546038,0.0608288712817866,-0.08,216.57754312446
4742,5,5,370.872560139193,60.3460493568056,23.4934401095278,1.63417258877276,0.0633463961332445,0.0270800260529145,-0.08,223.806938192445
4743,5,5,375.159515955807,58.824831005346,44.5873537498698,2.84072282647983,0.118849054478261,0.0482912195059542,-0.08,220.686951261477
4744,5,5,383.830483042262,61.3728121300348,19.0073259980807,3.66050955948732,0.0495201054575643,0.0596438297748446,-0.08,235.567561255333
4745,5,5,375.861585479532,57.5922000261888,22.7253003563456,3.48964908652545,0.0604618860619986,0.0605923907219833,-0.08,216.466956130977
4746,5,5,383.079569728614,58.8211010200428,11.3103414501333,3.83262397226863,0.029524783736564,0.0651572973950741,-0.08,225.331620697213
4747,5,5,394.90828026373,62.2707408736487,42.0972245872632,4.20179134215605,0.106600004839477,0.0674761739334651,-0.08,245.91231189161
4748,5,5,356.317747498473,57.6408524730521,37.5393348167092,0.855199448527434,0.105353536500087,0.0148366898100137,-0.08,205.384587170897
4749,5,5,383.438195964334,58.2023729580704,18.0403797396826,3.3625124796109,0.0470489897186996,0.057772772976684,-0.08,223.170128878858
4750,5,5,385.337656501085,57.3814195595115,20.3072411055741,3.92242133466995,0.052699861440915,0.0683569936885567,-0.08,221.112217397677
4751,5,5,365.293107411896,56.9801340033652,28.7957148538844,2.36543226746446,0.078829067041265,0.0415132801780487,-0.08,208.144502108355
4752,5,5,363.96907261918,58.7974552836282,17.1191255050282,4.41997657807156,0.0470345608813304,0.0751729229904661,-0.08,214.004552719498
4753,5,5,366.05884410295,54.8350131639583,20.3842762653909,3.35867772777212,0.0556857909425568,0.0612506049324649,-0.08,200.728415351686
4754,5,5,359.229628099863,62.4467517327542,24.5682786135995,3.25609241225938,0.0683915709947222,0.052141902051112,-0.08,224.327234010018
4755,5,5,335.438265807362,58.9748604587748,21.759801003691,2.75254415980003,0.0648697635951511,0.0466731780013984,-0.08,197.824249185226
4756,5,5,395.682516403443,57.552760306594,27.0791601188606,3.14370534910175,0.068436584878697,0.0546230160352807,-0.08,227.726210240773
4757,5,5,356.263637009758,60.1807815368325,36.4320733687926,2.06209665469886,0.102261554602034,0.0342650361467438,-0.08,214.402241084016
4758,5,5,351.186567226939,59.3922348706319,11.8423519879871,1.9893300335859,0.0337209708261264,0.0334947832476595,-0.08,208.577550841533
4759,5,5,371.17352014987,55.6181984637822,35.5758115185513,2.67237055613596,0.0958468467906513,0.0480484918596594,-0.08,206.440025081961
4760,5,5,377.281410445139,57.2703052753635,44.0635551372393,1.9812383825373,0.116792277375264,0.0345945140856371,-0.08,216.070215509128
4761,5,5,399.114416287896,59.9862348127574,31.1626750232406,6.50651661023035,0.0780795525079751,0.108466827940443,-0.08,239.413710926023
4762,5,5,371.33585004373,55.0126125446121,30.8986989123757,2.74966543129113,0.0832095767449786,0.0499824550063188,-0.08,204.281552423799
4763,5,5,372.443780064304,59.5527266426843,27.4729702607028,4.32161133942497,0.0737640732138404,0.0725678165057764,-0.08,221.800426239375
4764,5,5,379.267625623393,60.5954686529029,38.8470385203701,5.46580289333495,0.102426455346718,0.0902015120081608,-0.08,229.818995195232
4765,5,5,377.166443365678,61.5470976357298,18.0899822680297,1.98597660454087,0.0479628625139663,0.0322675915003335,-0.08,232.134999147483
4766,5,5,368.566087351802,59.39358394568,22.0028346236257,4.41673679639384,0.05969847845123,0.0743638706907009,-0.08,218.904608486601
4767,5,5,369.705416621712,56.4486246465713,16.3004900783416,4.22789193129319,0.0440904821662931,0.0748980503557759,-0.08,208.693622926833
4768,5,5,356.531289807541,59.8767340202759,21.5994409930814,3.73604554356814,0.0605821750027635,0.0623956133329351,-0.08,213.47929209712
4769,5,5,379.533189032557,57.1175198409219,26.992589415002,2.53666292450985,0.0711204980091649,0.0444112932699934,-0.08,216.779944548554
4770,5,5,372.080766748222,57.995383874018,50.2671711657988,5.76657451026516,0.135097472532928,0.0994316120536723,-0.08,215.789668997021
4771,5,5,360.679666129786,61.4111049530982,15.2214152315225,2.52091899139374,0.0422020331638136,0.0410498881809577,-0.08,221.497368311447
4772,5,5,366.735952715097,61.9718388614832,31.5799599043915,4.02332777789519,0.0861108916935797,0.0649218718019318,-0.08,227.273013663726
4773,5,5,405.744785498478,62.6967085739395,21.5722809980703,4.97191562748228,0.0531671182700911,0.0793010628559361,-0.08,254.388625717936
4774,5,5,373.310260725943,59.041236801965,37.9441000565432,5.23057527430988,0.10164226395159,0.0885918987749896,-0.08,220.406995041237
4775,5,5,378.871561925924,58.7373402343995,23.4638650732551,3.43959370739391,0.0619309217983553,0.0585588944556858,-0.08,222.539078379813
4776,5,5,368.76318246105,57.4755555637308,27.8731558151521,5.15573906982142,0.0755855170495393,0.089703161966039,-0.08,211.948687833983
4777,5,5,370.444638965989,62.403890831068,17.1571235863067,3.21011496503041,0.046314946368766,0.0514409425803341,-0.08,231.17186808988
